XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
03/12/2025 16:00,2928.6,2940.44,2927.84,2931.32,272,0.09,
03/12/2025 12:00,2915.29,2929.22,2906.18,2928.35,1306,0.45,
03/12/2025 08:00,2914.48,2925.24,2912.61,2915.32,84,0.03,
03/12/2025 04:00,2914.95,2921.11,2908.84,2914.49,-46,-0.02,
03/12/2025 00:00,2915.49,2919.95,2910.85,2915.03,-46,-0.02,
03/11/2025 20:00,2918.46,2919.77,2914.33,2915.47,-299,-0.10,
03/11/2025 16:00,2916.82,2921.33,2914.22,2918.44,162,0.06,
03/11/2025 12:00,2913.56,2921.9,2906.77,2916.83,327,0.11,
03/11/2025 08:00,2901.03,2915.31,2900.49,2913.54,1251,0.43,
03/11/2025 04:00,2896.77,2903.59,2892.8,2901.04,427,0.15,
03/11/2025 00:00,2884.78,2900.47,2880.18,2896.77,1199,0.41,
03/10/2025 20:00,2885.47,2890.1,2882.47,2884.76,-71,-0.02,
03/10/2025 16:00,2904.66,2906.86,2880.16,2884.99,-1967,-0.68,
03/10/2025 12:00,2904.1,2910.43,2897.6,2904.6,50,0.02,
03/10/2025 08:00,2908.47,2915.34,2895.35,2904.06,-441,-0.15,
03/10/2025 04:00,2911.02,2915.41,2904.21,2908.45,-257,-0.09,
03/10/2025 00:00,2916.3,2918.11,2908.07,2911.05,-525,-0.18,
03/09/2025 20:00,2911.56,2916.99,2909.82,2916.34,478,0.16,
03/07/2025 20:00,2905.27,2911.14,2904.77,2909.03,376,0.13,
03/07/2025 16:00,2915.81,2919.32,2902.12,2905.39,-1042,-0.36,
03/07/2025 12:00,2918.72,2930.27,2903.81,2915.73,-299,-0.10,
03/07/2025 08:00,2917.06,2922.91,2915.28,2918.85,179,0.06,
03/07/2025 04:00,2905.41,2917.38,2904.81,2917.01,1160,0.40,
03/07/2025 00:00,2910.47,2910.47,2897.05,2905.46,-501,-0.17,
03/06/2025 20:00,2913.98,2916.53,2908.36,2910.47,-351,-0.12,
03/06/2025 16:00,2914.56,2921.48,2911.99,2914.08,-48,-0.02,
03/06/2025 12:00,2905.67,2922.62,2899.36,2914.54,887,0.30,
03/06/2025 08:00,2910.06,2911.42,2891.09,2905.78,-428,-0.15,
