XAUUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/15/2024 00:00,2363.77,2391.86,2325.16,2381.8,1803,0.76,
04/12/2024 00:00,2375.81,2430.7,2334.59,2343.65,-3216,-1.37,
04/11/2024 00:00,2335.39,2378.63,2325.2,2376.77,4138,1.74,
04/10/2024 00:00,2354.75,2359.9,2319.87,2335.47,-1928,-0.83,
04/09/2024 00:00,2338.96,2365.04,2338.05,2354.73,1577,0.67,
04/08/2024 00:00,2312.03,2350.28,2303.47,2338.89,2686,1.15,
04/05/2024 00:00,2289.04,2330.13,2267.98,2329.57,4053,1.74,
04/04/2024 00:00,2297.34,2305.03,2280.98,2288.92,-842,-0.37,
04/03/2024 00:00,2279.73,2302.27,2266.01,2297.49,1776,0.77,
04/02/2024 00:00,2248.57,2287.66,2246.5,2279.69,3112,1.37,
04/01/2024 00:00,2244.75,2265.37,2228.57,2248.96,421,0.19,
03/28/2024 00:00,2190.97,2233.81,2187.0,2231.91,4094,1.83,
03/27/2024 00:00,2179.5,2197.32,2173.67,2190.55,1105,0.50,
03/26/2024 00:00,2172.71,2199.64,2167.7,2179.61,690,0.32,
03/25/2024 00:00,2168.42,2181.01,2163.9,2172.99,457,0.21,
03/22/2024 00:00,2181.67,2185.85,2157.35,2165.13,-1654,-0.76,
03/21/2024 00:00,2203.88,2211.57,2166.32,2181.69,-2219,-1.02,
