BTCUSD Historical Data
Date,Open,High,Low,Close,Change(Pips),Change(%)
04/09/2025 19:15,82298.7,82536,82064,82394.6,95.9,0.12,
04/09/2025 19:00,81729,82292,81722,82286.2,557.2,0.68,
04/09/2025 18:45,82091,82313,81751.1,81793.1,-297.9,-0.36,
04/09/2025 18:30,82563,82749.8,82053,82053,-510,-0.62,
04/09/2025 18:15,82291,82976.9,82120,82601.9,310.9,0.38,
04/09/2025 18:00,82180,82438,81662,82290,110,0.13,
04/09/2025 17:45,80908,82250,80908,82222.9,1314.9,1.60,
04/09/2025 17:30,80744,81808,80744,80908,164,0.20,
04/09/2025 17:15,78441,81233,77681,80801,2360,2.92,
04/09/2025 17:00,78265.6,78785,78082,78486,220.4,0.28,
04/09/2025 16:45,77758.5,78350,77703,78206,447.5,0.57,
04/09/2025 16:30,77511.2,77907,77459,77758.5,247.3,0.32,
04/09/2025 16:15,77687,77822,77490,77511.2,-175.8,-0.23,
04/09/2025 16:00,77198.6,77820,77063,77741.7,543.1,0.70,
04/09/2025 15:45,77082,77499,77015.8,77248,166,0.21,
04/09/2025 15:30,77388.7,77551.1,76936,77082,-306.7,-0.40,
04/09/2025 15:15,77318,77617.4,77267,77388.5,70.5,0.09,
04/09/2025 15:00,76796.8,77461.4,76749,77380.9,584.1,0.75,
04/09/2025 14:45,77466,77680.9,76730,76858,-608,-0.79,
04/09/2025 14:30,77583,77899,77387,77397,-186,-0.24,
04/09/2025 14:15,77295,77783,77295,77544,249,0.32,
04/09/2025 14:00,77678,78268,77180,77336,-342,-0.44,
04/09/2025 13:45,77209,77778.5,77034,77670.2,461.2,0.59,
04/09/2025 13:30,76833.5,77784,76805,77186,352.5,0.46,
04/09/2025 13:15,76945.3,77060.7,76683,76806.4,-138.9,-0.18,
04/09/2025 13:00,76724,77122,76724,76871.1,147.1,0.19,
04/09/2025 12:45,76510.1,77029.3,76353,76751.8,241.7,0.31,
04/09/2025 12:30,76267.7,76510.1,75984.9,76461,193.3,0.25,
04/09/2025 12:15,76408,76567.2,76190,76258,-150,-0.20,
04/09/2025 12:00,76169,76470.3,75991,76467.4,298.4,0.39,
04/09/2025 11:45,75868,76485.4,75766,76165,297,0.39,
04/09/2025 11:30,76542.5,76610.5,75706,75962,-580.5,-0.76,
04/09/2025 11:15,76488.9,76769.4,76217,76518,29.1,0.04,
04/09/2025 11:00,77144.7,77144.7,75817.4,76434,-710.7,-0.93,
04/09/2025 10:45,77081.1,77549,77010,77144.8,63.7,0.08,
04/09/2025 10:30,77231.9,77286,76909.9,77142,-89.9,-0.12,
04/09/2025 10:15,77568,77608,77156,77278,-290,-0.38,
04/09/2025 10:00,77458.8,77572,77206,77569,110.2,0.14,
04/09/2025 09:45,77408,77566,77305,77458.8,50.8,0.07,
04/09/2025 09:30,77217,77408,77135,77408,191,0.25,
04/09/2025 09:15,77373,77378,77173,77217,-156,-0.20,
04/09/2025 09:00,77254.7,77473,77203,77306,51.3,0.07,
04/09/2025 08:45,77271,77355,77075,77255,-16,-0.02,
04/09/2025 08:30,77291.8,77339,77061,77215,-76.8,-0.10,
04/09/2025 08:15,77440.6,77548.1,77241,77303.6,-137.0,-0.18,
04/09/2025 08:00,77724,77895,77298,77468,-256,-0.33,
04/09/2025 07:45,77906.2,77939,77599,77688.8,-217.4,-0.28,
04/09/2025 07:30,77698.9,77960,77600,77869.9,171.0,0.22,
04/09/2025 07:15,77584,77798,77275,77717,133,0.17,
04/09/2025 07:00,76742.7,77703,76742.7,77571,828.3,1.07,
04/09/2025 06:45,77122,77170,76730.4,76776,-346,-0.45,
04/09/2025 06:30,76900,77168,76819.4,77122,222,0.29,
04/09/2025 06:15,77260.2,77308,76839,76904,-356.2,-0.46,
04/09/2025 06:00,76651.7,77312,76651.7,77308,656.3,0.85,
04/09/2025 05:45,76533.4,76733,76362.3,76651.7,118.3,0.15,
04/09/2025 05:30,76589.9,76703.4,76371,76548,-41.9,-0.05,
04/09/2025 05:15,76411.5,76829,76326,76646,234.5,0.31,
04/09/2025 05:00,76438,76676,76154,76422.6,-15.4,-0.02,
04/09/2025 04:45,76513.2,76900,76296,76438,-75.2,-0.10,
04/09/2025 04:30,75643,76631,75643,76573,930,1.21,
04/09/2025 04:15,75757.3,76198,75523,75697.1,-60.2,-0.08,
04/09/2025 04:00,75075.9,75986.5,74990,75757.3,681.4,0.90,
04/09/2025 03:45,75249,75496,74990,75071,-178,-0.24,
04/09/2025 03:30,75429,75742.4,75140.8,75249,-180,-0.24,
04/09/2025 03:15,75725.3,75842,75426,75500,-225.3,-0.30,
04/09/2025 03:00,75561.4,75871.7,75478,75785,223.6,0.30,
04/09/2025 02:45,75510,75926,75510,75671.9,161.9,0.21,
04/09/2025 02:30,75788.9,76122,75501,75521,-267.9,-0.35,
04/09/2025 02:15,76216,76345.8,75749.9,75847,-369,-0.49,
04/09/2025 02:00,76026.1,76425,75997,76229,202.9,0.27,
04/09/2025 01:45,75419.8,76258,75384.4,76070,650.2,0.85,
04/09/2025 01:30,74685,75853,74654.9,75434,749,0.99,
04/09/2025 01:15,75217,75470,74582,74622,-595,-0.80,
04/09/2025 01:00,76521.3,76588,75217,75217,-1304.3,-1.73,
04/09/2025 00:45,76571.9,76768,76297,76526,-45.9,-0.06,
04/09/2025 00:30,76658.4,76875,76367,76648,-10.4,-0.01,
04/09/2025 00:15,76623.4,76814,76337,76616.9,-6.5,-0.01,
04/09/2025 00:00,76276.4,76738,75859,76641,364.6,0.48,
04/08/2025 23:45,76375,76508,76230,76327.1,-47.9,-0.06,
